Order Code,Out Order Code,Waybill No.,Package number,Order Type,Payment Type,Name of courier company,Platform,Order Subtype,Store,Invoice,invoiceTitle,tax invoice content,System Shortage,Appointment Delivery,Order Creation Time,Order Time,Payment time,WMS receiving time,cancelled time,Owner code,Owner name,Order Status,Picking Type,Province,City,District,outbound time,Expected outbound time,Expected # Items,Number of items shipped,Expected # SKU,total number of order package,order package outbound quantity,weight,distribute,LP code,Unified packing material,Recommend packaging material,transaction number,Priority Delivery (G)
SO124861,OO124861,Waybill1528,PN13750,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:16,,,8/9/2024 1:16,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:02,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN010284,no
SO124862,OO124862,Waybill1529,PN13751,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:14,,,8/9/2024 1:14,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:10,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010272,no
SO124863,OO124863,Waybill1530,PN13752,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:17,,,8/9/2024 1:17,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:05,8/11/2024 0:59,1,1,1,1,1,300,no,WH00000,no,,TXN010263,no
SO124864,OO124864,Waybill1531,PN13753,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:16,,,8/9/2024 1:16,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:52,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010301,no
SO124865,OO124865,Waybill1532,PN13754,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:08,,,8/9/2024 1:08,,12345678,Seller A,shipped,,****,****,****,,8/11/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN010294,no
SO124866,OO124866,Waybill1533,PN13755,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:08,,,8/9/2024 1:08,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:01,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN010293,no
SO124867,OO124867,Waybill1534,PN13756,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:00,,,8/9/2024 1:00,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:24,8/11/2024 0:59,1,1,1,1,1,500,no,WH00000,no,,TXN010286,no
SO124868,OO124868,Waybill1535,PN13757,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:59,,,8/9/2024 0:59,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:57,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010274,no
SO124869,OO124869,Waybill1536,PN13758,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:04,,,8/9/2024 1:04,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:21,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN010257,no
SO124870,OO124870,Waybill1537,PN13759,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:00,,,8/9/2024 1:00,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:01,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN010254,no
SO124871,OO124871,Waybill1538,PN13760,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:59,,,8/9/2024 0:59,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:36,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010248,no
SO124872,OO124872,Waybill1539,PN13761,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:58,,,8/9/2024 0:58,,12345678,Seller A,shipped,,****,****,****,8/9/2024 18:20,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010287,no
SO124873,OO124873,Waybill1540,PN13762,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:56,,,8/9/2024 0:56,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:53,8/11/2024 0:59,1,1,1,1,1,400,no,WH00000,no,,TXN010275,no
SO124874,OO124874,Waybill1541,PN13763,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:56,,,8/9/2024 0:56,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:48,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010270,no
SO124875,OO124875,Waybill1542,PN13764,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:08,,,8/9/2024 1:08,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:38,8/11/2024 0:59,1,1,1,1,1,350,no,WH00000,no,,TXN010256,no
SO124876,OO124876,Waybill1543,PN13765,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:07,,,8/9/2024 1:07,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:59,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010232,no
SO124877,OO124877,Waybill1544,PN13766,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:58,,,8/9/2024 0:58,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:47,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010225,no
SO124878,OO124878,Waybill1545,PN13767,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:08,,,8/9/2024 1:08,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:05,8/11/2024 0:59,1,1,1,1,1,400,no,WH00000,no,,TXN010226,no
SO124879,OO124879,Waybill1546,PN13768,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:02,,,8/9/2024 1:02,,12345678,Seller A,shipped,,****,****,****,8/9/2024 18:00,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010195,no
SO124880,OO124880,Waybill1547,PN13769,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:01,,,8/9/2024 1:01,,12345678,Seller A,shipped,,****,****,****,8/9/2024 18:26,8/11/2024 0:59,1,1,1,1,1,450,no,WH00000,no,,TXN010228,no
SO124881,OO124881,Waybill1548,PN13770,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 1:00,,,8/9/2024 1:00,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:51,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010217,no
SO124882,OO124882,Waybill1549,PN13771,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:58,,,8/9/2024 0:58,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:45,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010199,no
SO124883,OO124883,Waybill1550,PN13772,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:52,,,8/9/2024 0:52,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:41,8/11/2024 0:59,1,1,1,1,1,400,no,WH00000,no,,TXN010191,no
SO124884,OO124884,Waybill1551,PN13773,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:52,,,8/9/2024 0:52,,12345678,Seller A,shipped,,****,****,****,,8/11/2024 0:59,2,0,2,1,0,,no,WH00000,no,,TXN010181,no
SO124885,OO124885,Waybill1552,PN13774,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:50,,,8/9/2024 0:50,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:06,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010172,no
SO124886,OO124886,Waybill1553,PN13775,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:47,,,8/9/2024 0:47,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:23,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010168,no
SO124887,OO124887,Waybill1554,PN13776,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:42,,,8/9/2024 0:42,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:46,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010151,no
SO124888,OO124888,Waybill1555,PN13777,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:40,,,8/9/2024 0:40,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:35,8/11/2024 0:59,2,2,2,1,1,1100,no,WH00000,no,,TXN010149,no
SO124889,OO124889,Waybill1556,PN13778,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:39,,,8/9/2024 0:39,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:56,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010140,no
SO124890,OO124890,Waybill1557,PN13779,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:38,,,8/9/2024 0:38,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:57,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010212,no
SO124891,OO124891,Waybill1558,PN13780,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:38,,,8/9/2024 0:38,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:56,8/11/2024 0:59,1,1,1,1,1,800,no,WH00000,no,,TXN010210,no
SO124892,OO124892,Waybill1559,PN13781,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:51,,,8/9/2024 0:51,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:57,8/11/2024 0:59,1,1,1,1,1,850,no,WH00000,no,,TXN010206,no
SO124893,OO124893,Waybill1560,PN13782,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:50,,,8/9/2024 0:50,,12345678,Seller A,shipped,,****,****,****,,8/11/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN010184,no
SO124894,OO124894,Waybill1561,PN13783,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:49,,,8/9/2024 0:49,,12345678,Seller A,shipped,,****,****,****,,8/11/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN010174,no
SO124895,OO124895,Waybill1562,PN13784,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:46,,,8/9/2024 0:46,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:41,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010170,no
SO124896,OO124896,Waybill1563,PN13785,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:40,,,8/9/2024 0:40,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:43,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010164,no
SO124897,OO124897,Waybill1564,PN13786,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:38,,,8/9/2024 0:38,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:59,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010144,no
SO124898,OO124898,Waybill1565,PN13787,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:25,,,8/9/2024 0:25,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:37,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010138,no
SO124899,OO124899,Waybill1566,PN13788,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:24,,,8/9/2024 0:24,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:45,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN010114,no
SO124900,OO124900,Waybill1567,PN13789,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:30,,,8/9/2024 0:30,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:37,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN010205,no
SO124901,OO124901,Waybill1568,PN13790,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:26,,,8/9/2024 0:26,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:42,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010207,no
SO124902,OO124902,Waybill1569,PN13791,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:25,,,8/9/2024 0:25,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:40,8/11/2024 0:59,1,1,1,1,1,350,no,WH00000,no,,TXN010201,no
SO124903,OO124903,Waybill1570,PN13792,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:19,,,8/9/2024 0:19,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:47,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN010197,no
SO124904,OO124904,Waybill1571,PN13793,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:18,,,8/9/2024 0:18,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:37,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010188,no
SO124905,OO124905,Waybill1572,PN13794,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:28,,,8/9/2024 0:28,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:05,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010186,no
SO124906,OO124906,Waybill1573,PN13795,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:21,,,8/9/2024 0:21,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:38,8/11/2024 0:59,2,2,2,1,1,650,no,WH00000,no,,TXN010165,no
SO124907,OO124907,Waybill1574,PN13796,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:18,,,8/9/2024 0:18,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:44,8/11/2024 0:59,1,1,1,1,1,400,no,WH00000,no,,TXN010162,no
SO124908,OO124908,Waybill1575,PN13797,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:14,,,8/9/2024 0:14,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:06,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010158,no
SO124909,OO124909,Waybill1576,PN13798,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:13,,,8/9/2024 0:13,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:24,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010146,no
SO124910,OO124910,Waybill1577,PN13799,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:18,,,8/9/2024 0:18,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:46,8/11/2024 0:59,1,1,1,1,1,800,no,WH00000,no,,TXN010139,no
SO124911,OO124911,Waybill1578,PN13800,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:15,,,8/9/2024 0:15,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:29,8/11/2024 0:59,1,1,1,1,1,450,no,WH00000,no,,TXN010133,no
SO124912,OO124912,Waybill1579,PN13801,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:14,,,8/9/2024 0:14,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:55,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010120,no
SO124913,OO124913,Waybill1580,PN13802,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:14,,,8/9/2024 0:14,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:41,8/11/2024 0:59,1,1,1,1,1,350,no,WH00000,no,,TXN010112,no
SO124914,OO124914,Waybill1581,PN13803,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:14,,,8/9/2024 0:14,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:14,8/10/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010105,no
SO124915,OO124915,Waybill1582,PN13804,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:14,,,8/9/2024 0:14,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:06,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010179,no
SO124916,OO124916,Waybill1583,PN13805,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:12,,,8/9/2024 0:12,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:07,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010171,no
SO124917,OO124917,Waybill1584,PN13806,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:15,,,8/9/2024 0:15,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:42,8/11/2024 0:59,1,1,1,1,1,400,no,WH00000,no,,TXN010147,no
SO124918,OO124918,Waybill1585,PN13807,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:14,,,8/9/2024 0:14,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:30,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010141,no
SO124919,OO124919,Waybill1586,PN13808,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:14,,,8/9/2024 0:14,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:47,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010131,no
SO124920,OO124920,Waybill1587,PN13809,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:12,,,8/9/2024 0:12,,12345678,Seller A,shipped,,****,****,****,8/9/2024 18:27,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010128,no
SO124921,OO124921,Waybill1588,PN13810,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:15,,,8/9/2024 0:15,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:39,8/11/2024 0:59,1,1,1,1,1,400,no,WH00000,no,,TXN010122,no
SO124922,OO124922,Waybill1589,PN13811,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:15,,,8/9/2024 0:15,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:01,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010118,no
SO124923,OO124923,Waybill1590,PN13812,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:14,,,8/9/2024 0:14,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:37,8/11/2024 0:59,1,1,1,1,1,850,no,WH00000,no,,TXN010098,no
SO124924,OO124924,Waybill1591,PN13813,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:14,,,8/9/2024 0:14,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:26,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010153,no
SO124925,OO124925,Waybill1592,PN13814,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:14,,,8/9/2024 0:14,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:41,8/11/2024 0:59,1,1,1,1,1,450,no,WH00000,no,,TXN010130,no
SO124926,OO124926,Waybill1593,PN13815,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:10,,,8/9/2024 0:10,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:43,8/11/2024 0:59,1,1,1,1,1,800,no,WH00000,no,,TXN010126,no
SO124927,OO124927,Waybill1594,PN13816,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:10,,,8/9/2024 0:10,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:52,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010117,no
SO124928,OO124928,Waybill1595,PN13817,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:03,,,8/9/2024 0:03,,12345678,Seller A,intercepted,,****,****,****,8/9/2024 18:21,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN010016,no
SO124929,OO124929,Waybill1596,PN13818,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/9/2024 0:02,,,8/9/2024 0:02,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:30,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010107,no
SO124930,OO124930,Waybill1597,PN13819,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:56,,,8/8/2024 23:56,,12345678,Seller A,shipped,,****,****,****,8/9/2024 18:26,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010099,no
SO124931,OO124931,Waybill1598,PN13820,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:54,,,8/8/2024 23:54,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:06,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN010091,no
SO124932,OO124932,Waybill1599,PN13821,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:54,,,8/8/2024 23:54,,12345678,Seller A,shipped,,****,****,****,8/9/2024 18:26,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN010080,no
SO124933,OO124933,Waybill1600,PN13822,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:48,,,8/8/2024 23:48,,12345678,Seller A,shipped,,****,****,****,8/9/2024 18:20,8/11/2024 0:59,1,1,1,1,1,550,no,WH00000,no,,TXN010072,no
SO124934,OO124934,Waybill1601,PN13823,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:48,,,8/8/2024 23:48,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:43,8/11/2024 0:59,1,1,1,1,1,800,no,WH00000,no,,TXN010068,no
SO124935,OO124935,Waybill1602,PN13824,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:46,,,8/8/2024 23:46,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:46,8/11/2024 0:59,2,2,2,1,1,1100,no,WH00000,no,,TXN010059,no
SO124936,OO124936,Waybill1603,PN13825,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:45,,,8/8/2024 23:45,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:44,8/11/2024 0:59,2,2,2,1,1,700,no,WH00000,no,,TXN010056,no
SO124937,OO124937,Waybill1604,PN13826,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:44,,,8/8/2024 23:44,,12345678,Seller A,shipped,,****,****,****,8/9/2024 18:19,8/11/2024 0:59,1,1,1,1,1,550,no,WH00000,no,,TXN010037,no
SO124938,OO124938,Waybill1605,PN13827,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:42,,,8/8/2024 23:42,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:47,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN010031,no
SO124939,OO124939,Waybill1606,PN13828,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:41,,,8/8/2024 23:41,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:53,8/11/2024 0:59,1,1,1,1,1,850,no,WH00000,no,,TXN010025,no
SO124940,OO124940,Waybill1607,PN13829,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:41,,,8/8/2024 23:41,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:25,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010017,no
SO124941,OO124941,Waybill1608,PN13830,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:46,,,8/8/2024 23:46,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:04,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010014,no
SO124942,OO124942,Waybill1609,PN13831,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:44,,,8/8/2024 23:44,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:25,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010012,no
SO124943,OO124943,Waybill1610,PN13832,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:44,,,8/8/2024 23:44,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:09,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010007,no
SO124944,OO124944,Waybill1611,PN13833,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:43,,,8/8/2024 23:43,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:37,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN009990,no
SO124945,OO124945,Waybill1612,PN13834,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 23:41,,,8/8/2024 23:41,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:57,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN010048,no
